ebird_code,scientific_name,common_name,alpha
lillov1,Agapornis lilianae,Lilian's Lovebird,
limalb1,Phoebetria palpebrata,Light-mantled Albatross,LMSA
limlew1,Phylloscopus calciatilis,Limestone Leaf Warbler,
limpki,Aramus guarauna,Limpkin,LIMP
limwrb3,Gypsophila crispifrons,Variable Limestone Babbler,
linant1,Thamnophilus tenuepunctatus,Lined Antshrike,
linbar1,Psilopogon lineatus,Lineated Barbet,
linsee1,Sporophila lineola,Lined Seedeater,
linspa,Melospiza lincolnii,Lincoln's Sparrow,LISP
linsun1,Aethopyga linaraborae,Lina's Sunbird,
linwoo1,Dryocopus lineatus,Lineated Woodpecker,
linwoo3,Lepidocolaptes albolineatus,Guianan Woodcreeper,
linwoo4,Lepidocolaptes duidae,Duida Woodcreeper,
linwoo5,,,
linwoo6,,,
lipcor1,Microcarbo melanoleucos,Little Pied Cormorant,
lipfly1,Ficedula westermanni,Little Pied Flycatcher,
lipkin1,Tanysiptera hydrocharis,Little Paradise Kingfisher,
liqdov1,Zentrygon linearis,Lined Quail-Dove,
lirplo,Charadrius dubius,,
lirthr1,Monticola rufocinereus,Little Rock Thrush,
lisfly1,Ficedula basilanica,Little Slaty Flycatcher,
lishao1,Ninox sumbaensis,Little Sumba Boobook,
liskiw1,Apteryx owenii,Little Spotted Kiwi,
litbar1,Psilopogon australis,Yellow-eared Barbet,
litbit1,Ixobrychus minutus,,
litbun,Emberiza pusilla,Little Bunting,LIBU
litbus1,Tetrax tetrax,Little Bustard,
litbut1,Turnix velox,Little Buttonquail,
litcor1,Microcarbo niger,Little Cormorant,
litcor2,Cacatua sanguinea,Little Corella,
litcra1,Zapornia parva,Little Crake,
litcro1,Corvus bennetti,Little Crow,
litcuc2,Coccycua minuta,Little Cuckoo,
litcur,Numenius minutus,Little Curlew,
liteag1,Hieraaetus morphnoides,Little Eagle,
liteag3,Hieraaetus weiskei,Pygmy Eagle,
litegr,Egretta garzetta,Little Egret,
litegr2,,,
litfor1,Enicurus scouleri,Little Forktail,
litfri1,Philemon citreogularis,Little Friarbird,
litgra1,Poodytes gramineus,Little Grassbird,
litgre1,Tachybaptus ruficollis,Little Grebe,
litgre2,Eurillas virens,Little Greenbul,
litgre4,,,
litgul,Hydrocoloeus minutus,Little Gull,LIGU
lither2,Phaethornis longuemareus,Little Hermit,
lither3,Phaethornis aethopygus,Tapajos Hermit,
litkin1,Ceyx pusillus,Little Kingfisher,
litlor1,Parvipsitta pusilla,Little Lorikeet,
litnig1,Setopagis parvula,Little Nightjar,
litowl1,Athene noctua,Little Owl,
litpar2,Touit batavicus,Lilac-tailed Parrotlet,
litpen1,Eudyptula minor,Little Penguin,FAPE
litrav1,Corvus mellori,Little Raven,
litrot1,Monticola imerina,Littoral Rock Thrush,
litshe,,,
litshe1,Puffinus baroli,Barolo Shearwater,
litshe2,Puffinus boydi,Boyd's Shearwater,
litshe4,Puffinus elegans,Subantarctic Shearwater,
litshr1,Colluricincla obscura,,
litshr2,Colluricincla rufogaster,,
litshr3,Colluricincla tappenbecki,,
litshr4,Colluricincla discolor,,
litshr5,Colluricincla fortis,,
litshr6,Colluricincla affinis,,
litspa1,Accipiter minullus,,
litspi1,Arachnothera longirostra,Little Spiderhunter,
litsti,Calidris minuta,Little Stint,LIST
litsun1,Heliangelus micraster,Flame-throated Sunangel,
litswi1,Apus affinis,Little Swift,
litter1,Sternula albifrons,Little Tern,LITE
littho1,Phacellodomus sibilatrix,Little Thornbird,
littin1,Crypturellus soui,Little Tinamou,
litwat1,Anthochaera lunulata,Western Wattlebird,
litwea1,Ploceus luteolus,Little Weaver,
litwoo1,Piculus litae,Lita Woodpecker,
litwoo2,Dryobates passerinus,,
litwoo4,Artamus minor,Little Woodswallow,
litwoo5,Chaetocercus bombus,Little Woodstar,
livbul1,Pycnonotus sinensis,Light-vented Bulbul,
livfly1,Erythrocercus livingstonei,Livingstone's Flycatcher,
livtur1,Tauraco livingstonii,Livingstone's Turaco,
liwrai1,Aramides mangle,Little Wood Rail,
lizbuz1,Kaupifalco monogrammicus,Lizard Buzzard,
llweye1,Zosterops inornatus,Large Lifou White-eye,
loawea1,Ploceus subpersonatus,Loango Weaver,
lobber1,Bernieria madagascariensis,Long-billed Bernieria,
lobblf1,Cyornis caerulatus,Sunda Blue Flycatcher,
lobcor1,Cacatua tenuirostris,Long-billed Corella,
lobcro1,Corvus validus,Long-billed Crow,
lobcuc1,Chrysococcyx megarhynchus,,
lobcur,Numenius americanus,Long-billed Curlew,LBCU
lobdow,Limnodromus scolopaceus,Long-billed Dowitcher,LBDO
lobgna4,Ramphocaenus sticturus,Chattering Gnatwren,
lobgna5,Ramphocaenus melanurus,Trilling Gnatwren,
lobher,Phaethornis longirostris,Long-billed Hermit,
lobhon2,Melilestes megarhynchus,Long-billed Honeyeater,
lobmel1,Melidectes princeps,,
lobmur,Brachyramphus perdix,Long-billed Murrelet,LBMU
lobpar2,Rhizothera dulitensis,Dulit Partridge,
lobpar3,Rhizothera longirostris,Long-billed Partridge,
lobpip1,Anthus similis,Long-billed Pipit,
lobpip7,Anthus nicholsoni,Nicholson's Pipit,
lobplo1,Charadrius placidus,,
lobrha1,Rhabdornis grandis,Grand Rhabdornis,
lobspi1,Arachnothera robusta,Long-billed Spiderhunter,
lobsta1,Heliomaster longirostris,Long-billed Starthroat,
lobsun2,Cinnyris lotenius,Loten's Sunbird,
lobtai1,Artisornis moreaui,Long-billed Forest Warbler,
lobthr,Toxostoma longirostre,Long-billed Thrasher,LBTH
lobthr1,Zoothera monticola,Long-billed Thrush,
lobwoo1,Nasica longirostris,Long-billed Woodcreeper,
lobwre1,Cantorchilus longirostris,Long-billed Wren,
loceag1,Lophaetus occipitalis,Long-crested Eagle,
locmyn1,Basilornis corythaix,Long-crested Myna,
locust3,Paludipasser locustella,Locust Finch,
loeowl,Asio otus,Long-eared Owl,LEOW
logkin,Tyrannus caudifasciatus,Loggerhead Kingbird,LOKI
logshr,Lanius ludovicianus,Loggerhead Shrike,LOSH
lohger1,Gerygone insularis,Lord Howe Gerygone,
lohrai1,Gallirallus sylvestris,Lord Howe Woodhen,
lohswa1,Porphyrio albus,White Swamphen,
lolbuz1,Buteo rufinus,Long-legged Buzzard,
lolpip1,Anthus pallidiventris,Long-legged Pipit,
lolwar1,Cincloramphus rufus,Long-legged Thicketbird,
lomfly1,Ficedula bonthaina,Lompobattang Flycatcher,
lorsat1,Cnemophilus loriae,Loria's Satinbird,
lorwhi1,Pachycephala lorentzi,Lorentz's Whistler,
lotant1,Drymophila caudata,East Andean Antbird,
lotbro1,Psarisomus dalhousiae,Long-tailed Broadbill,
lotcin1,Cinclodes pabsti,Long-tailed Cinclodes,
lotcor1,Microcarbo africanus,Reed Cormorant,
lotduc,Clangula hyemalis,Long-tailed Duck,LTDU
lotfan1,Rhipidura opistherythra,Long-tailed Fantail,
lotfin1,Poephila acuticauda,Long-tailed Finch,
lotfis1,Lanius cabanisi,Long-tailed Fiscal,
lothaw1,Urotriorchis macrourus,Long-tailed Hawk,
lother1,Phaethornis superciliosus,Long-tailed Hermit,
lotjae,Stercorarius longicaudus,Long-tailed Jaeger,LTJA
lotkoe1,Urodynamis taitensis,Long-tailed Koel,
lotlap1,Vanellus crassirostris,Long-toed Lapwing,
lotman1,Chiroxiphia linearis,Long-tailed Manakin,
lotmea1,Leistes loyca,Long-tailed Meadowlark,
lotmin1,Pericrocotus ethologus,Long-tailed Minivet,
lotmoc1,Mimus longicaudatus,Long-tailed Mockingbird,
lotmop1,Gymnophaps mada,Buru Mountain Pigeon,
lotmop2,Gymnophaps stalkeri,Seram Mountain Pigeon,
lotmyn1,Mino kreffti,Long-tailed Myna,
lotnig1,Caprimulgus climacurus,Long-tailed Nightjar,
lotnig2,Macropsalis forcipata,,
lotpar1,Paradigalla carunculata,Long-tailed Paradigalla,
lotpar2,Psittacula longicauda,Long-tailed Parakeet,
lotpot1,Nyctibius aethereus,Long-tailed Potoo,
lotros1,Carpodacus sibiricus,Long-tailed Rosefinch,
lotsab1,Pampa excellens,,
lotsco1,Megascops sanctaecatarinae,Long-tufted Screech Owl,
lotshr1,Lanius schach,Long-tailed Shrike,
lotsib1,Heterophasia picaoides,Long-tailed Sibia,
lotsta1,Aplonis magna,Long-tailed Starling,
lotsti,Calidris subminuta,Long-toed Stint,LTST
lotsyl1,Aglaiocercus kingii,Long-tailed Sylph,
lottap1,Scytalopus micropterus,Long-tailed Tapaculo,
lotthr1,Zoothera dixoni,Long-tailed Thrush,
lottit1,Aegithalos caudatus,Long-tailed Tit,
lottit5,Aegithalos glaucogularis,Silver-throated Bushtit,
lottri1,Lalage leucopyga,Long-tailed Triller,
lottyr1,Colonia colonus,Long-tailed Tyrant,
lotwid1,Euplectes progne,Long-tailed Widowbird,
lotwoo1,Deconychura longicauda,Whistling Long-tailed Woodcreeper,
lotwoo2,Thalurania watertonii,Long-tailed Woodnymph,
louflo1,Dicaeum nitidum,Louisiade Flowerpecker,
loupit1,Erythropitta meeki,Louisiade Pitta,
louwat,Parkesia motacilla,Louisiana Waterthrush,LOWA
louwhi1,Pachycephala collaris,Louisiade Whistler,
lovcot1,Cotinga amabilis,Lovely Cotinga,
lovfai1,Malurus amabilis,Lovely Fairywren,
lovsun1,Aethopyga shelleyi,Lovely Sunbird,
lovsun3,Cinnyris loveridgei,Loveridge's Sunbird,
lowaka1,Sheppardia cyornithopsis,Lowland Akalat,
lowant1,Myrmotherula longipennis,Long-winged Antwren,
loweye1,Zosterops griseotinctus,Louisiade White-eye,
loweye2,Zosterops meyeni,Lowland White-eye,
lowhar1,Circus buffoni,Long-winged Harrier,
lowowl1,Xenoglaux loweryi,Long-whiskered Owlet,
lowpel1,Peltops blainvillii,Lowland Peltops,
lowumb1,Cephalopterus penduliger,Long-wattled Umbrellabird,
lrtdro1,Dicrurus remifer,Lesser Racket-tailed Drongo,
lshpet1,Pterodroma rupinarum,St. Helena Petrel,
lsspet,Hydrobates microsoma,Least Storm Petrel,LTSP
lstlar2,Alaudala cheleensis,Asian Short-toed Lark,
lstlar3,,,
lstswi1,Panyptila cayennensis,Lesser Swallow-tailed Swift,
ltbwar1,Locustella caudata,Long-tailed Bush Warbler,
ltgdov1,Uropelia campestris,Long-tailed Ground Dove,
ltgrol1,Uratelornis chimaera,Long-tailed Ground Roller,
ltgsta1,Lamprotornis caudatus,Long-tailed Glossy Starling,
lthbuz1,Henicopernis longicauda,Long-tailed Honey Buzzard,
ltpwhy1,Vidua interjecta,Exclamatory Paradise Whydah,
ltrfin1,Donacospiza albifrons,Long-tailed Reed Finch,
ltsfly1,Ptiliogonys caudatus,Long-tailed Silky-flycatcher,
ltwbab1,Spelaeornis chocolatinus,Naga Wren-Babbler,
ltwpar1,Dendrortyx macroura,Long-tailed Wood Partridge,
lubhea1,Gallicolumba luzonica,Luzon Bleeding-heart,
luchum,Calothorax lucifer,Lucifer Sheartail,LUHU
lucwar,Leiothlypis luciae,Lucy's Warbler,LUWA
ludbus1,Neotis ludwigii,Ludwig's Bustard,
ludful1,Fulvetta ludlowi,Brown-throated Fulvetta,
luebus1,Laniarius luehderi,Lühder's Bushshrike,
lunant2,Oneillornis lunulatus,Lunulated Antbird,
lusbab1,Zosterornis striatus,Luzon Striped Babbler,
lusowl1,Otus longicornis,Luzon Scops Owl,
luzbut1,Turnix worcesteri,Luzon Buttonquail,
luzfla1,Chrysocolaptes haematribon,Luzon Flameback,
luzhor1,Penelopides manillae,Luzon Hornbill,
luzrai1,Lewinia mirifica,Brown-banded Rail,
luzrat1,Prioniturus montanus,Montane Racket-tail,
luzred1,Phoenicurus bicolor,Luzon Water Redstart,
luzwrb1,Robsonius rabori,Cordillera Ground Warbler,
lwfgoo,Anser erythropus,Lesser White-fronted Goose,LWFG
lyhvul1,Cathartes burrovianus,Lesser Yellow-headed Vulture,
lython1,Melichneutes robustus,Lyre-tailed Honeyguide,
lytnig1,Uropsalis lyra,Lyre-tailed Nightjar,
mabacc1,Prunella immaculata,Maroon-backed Accentor,
mabara1,Pteroglossus pluricinctus,Many-banded Aracari,
mabeat1,Merops superciliosus,Olive Bee-eater,
mabfly1,Cyornis turcosus,Malaysian Blue Flycatcher,
mabfly2,Cyornis rufigastra,Mangrove Blue Flycatcher,
mabpar,Pyrrhura frontalis,Maroon-bellied Parakeet,
mabphi2,Philentoma velata,Maroon-breasted Philentoma,
mabpig1,Alectroenas madagascariensis,Madagascar Blue Pigeon,
mabpig2,Alectroenas nitidissimus,Mauritius Blue Pigeon,
mabqua1,Perdicula manipurensis,Manipur Bush Quail,
mabwea1,Ploceus albinucha,Maxwell's Black Weaver,
mabwhi1,Coracornis raveni,Maroon-backed Whistler,
macbow2,Amblyornis macgregoriae,MacGregor's Bowerbird,
macbus1,Chlamydotis macqueenii,Asian Houbara,
macbus2,Telophorus multicolor,,
macdov1,Macropygia mackinlayi,Spot-breasted Cuckoo-Dove,
macduc1,Oxyura maccoa,Maccoa Duck,
macfrd1,Ptilinopus epius,,
macfrd2,Ptilinopus mangoliensis,,
macfrd3,Ptilinopus subgularis,,
machon2,Xanthotis macleayanus,Macleay's Honeyeater,
machon3,Macgregoria pulchra,MacGregor's Honeyeater,
macpen1,Eudyptes chrysolophus,Macaroni Penguin,MACP
macsha1,Leucocarbo purpurascens,,
macshr1,Lanius mackinnoni,Mackinnon's Shrike,
mactan1,Ramphocelus nigrogularis,Masked Crimson Tanager,
macwar,Geothlypis tolmiei,MacGillivray's Warbler,MGWA
madant1,Epinecrophylla amazonica,Rio Madeira Stipplethroat,
madbrw1,Nesillas typica,Malagasy Brush Warbler,
madbul1,Hypsipetes madagascariensis,Malagasy Bulbul,
madbut1,Turnix nigricollis,Madagascar Buttonquail,
madbuz1,Buteo brachypterus,Madagascar Buzzard,
madcis2,Cisticola cherina,Madagascar Cisticola,
madcou1,Centropus toulou,Malagasy Coucal,
madcuc1,Cuculus rochii,Madagascar Cuckoo,
madcuh1,Aviceda madagascariensis,Madagascar Cuckoo-Hawk,
madflu1,Sarothrura insularis,Madagascar Flufftail,
madgre1,Tachybaptus pelzelnii,Madagascar Grebe,
madgrp1,Treron australis,Madagascar Green Pigeon,
madgrp2,Treron griveaudi,Comoro Green Pigeon,
madhoo1,Upupa marginata,Madagascar Hoopoe,
madibi1,Lophotibis cristata,Madagascar Ibis,
madjac1,Actophilornis albinucha,Madagascar Jacana,
madkes1,Falco newtoni,Malagasy Kestrel,
madlar1,Eremopterix hova,Madagascar Lark,
madmun1,Lepidopygia nana,Madagascar Mannikin,
madnig1,Caprimulgus madagascariensis,Madagascar Nightjar,
madpar2,Margaroperdix madagarensis,Madagascar Partridge,
madpet,Pterodroma madeira,Zino's Petrel,
madpet1,Pelecanoides magellani,Magellanic Diving Petrel,
madplo1,Charadrius thoracicus,,
madpoc1,Aythya innotata,Madagascar Pochard,
madpra1,Glareola ocularis,Madagascar Pratincole,
madrai1,Rallus madagascariensis,Madagascar Rail,
madsan1,Pterocles personatus,Madagascar Sandgrouse,
madsni1,Gallinago macrodactyla,Madagascar Snipe,
madspa1,Accipiter madagascariensis,Madagascar Sparrowhawk,
madsta1,Hartlaubius auratus,Madagascar Starling,
madsun1,Cinnyris notatus,Malagasy Green Sunbird,
madswi1,Apus balstoni,Malagasy Black Swift,
madwag1,Motacilla flaviventris,Madagascar Wagtail,
madwhe1,Zosterops maderaspatanus,Malagasy White-eye,
madwor1,Mentocrex kioloides,Madagascar Forest Rail,
mafdov1,Ptilinopus chalcurus,Makatea Fruit Dove,
mafdov2,Ptilinopus roseicapilla,Mariana Fruit Dove,MAFD
mafeag1,Haliaeetus vociferoides,,
mafpar1,Rhynchopsitta terrisi,Maroon-fronted Parrot,
mafpar3,Pyrrhura leucotis,White-eared Parakeet,
magant1,Cercomacra melanaria,Mato Grosso Antbird,
magcor1,Leucocarbo magellanicus,Rock Shag,
magfri,Fregata magnificens,Magnificent Frigatebird,MAFR
maggoo1,Anseranas semipalmata,Magpie Goose,
maghor2,Ocyceros griseus,Malabar Grey Hornbill,
maghum1,Eugenes fulgens,Rivoli's Hummingbird,RIHU
maghum2,Eugenes spectabilis,Talamanca Hummingbird,
maglar1,Grallina cyanoleuca,Magpie-lark,
magman1,Spermestes fringilloides,Magpie Mannikin,
magoys1,Haematopus leucopodus,Magellanic Oystercatcher,
magpar1,Lophopsittacus bensoni,,
magpen1,Spheniscus magellanicus,Magellanic Penguin,MAGP
magpet1,Pterodroma magentae,Magenta Petrel,
magplo1,Pluvianellus socialis,Magellanic Plover,
magrif2,Ptiloris intercedens,Growling Riflebird,
magrif3,Ptiloris magnificus,Magnificent Riflebird,
magrob,Copsychus saularis,Oriental Magpie-Robin,
magshr1,Lanius melanoleucus,,
magsta1,Speculipastor bicolor,Magpie Starling,
magsto1,Ciconia maguari,Maguari Stork,
magsun1,Aethopyga magnifica,Magnificent Sunbird,
magtan2,Cissopis leverianus,Magpie Tanager,
magtap1,Scytalopus magellanicus,Magellanic Tapaculo,
magwar,Setophaga magnolia,Magnolia Warbler,MAWA
magwoo1,Campephilus magellanicus,Magellanic Woodpecker,
mahhaw1,Polyboroides radiatus,Madagascar Harrier-Hawk,
malemu1,Stipiturus mallee,Mallee Emu-wren,
maleo1,Macrocephalon maleo,Maleo,
malfan1,Rhipidura malaitae,Malaita Fantail,
malfir1,Lagonosticta virata,Mali Firefinch,
malhac1,Hierococcyx fugax,Malaysian Hawk-Cuckoo,
malhon1,Indicator archipelagicus,Malaysian Honeyguide,
malia1,Malia grata,Malia,
malkin1,Corythornis cristatus,Malachite Kingfisher,
malkin2,Corythornis vintsioides,Malagasy Kingfisher,
mallar1,Galerida malabarica,Malabar Lark,
mallar3,Anas platyrhynchos,Mallard,MALL
mallau1,Trochalopteron peninsulae,Malayan Laughingthrush,
mallee1,Leipoa ocellata,Malleefowl,
malnig1,Lyncornis temminckii,Malaysian Eared Nightjar,
malpar1,Psittacula columboides,Blue-winged Parakeet,
malpar2,Cyanoramphus malherbi,Malherbe's Parakeet,
malpas1,Cypsiurus gracilis,Malagasy Palm Swift,
malpip1,Anthus melindae,Malindi Pipit,
malplo1,Charadrius peronii,,
malspi1,Zoonavena grandidieri,Madagascar Spinetail,
malsta1,Sturnia blythii,,
malsun1,Nectarinia famosa,Malachite Sunbird,
maltro1,Harpactes fasciatus,Malabar Trogon,
malwoo1,Tephrodornis sylvicola,Malabar Woodshrike,
mamrob1,Copsychus albospecularis,Madagascar Magpie-Robin,
mamtan1,Tephrophilus wetmorei,Masked Mountain Tanager,
manant1,Cercomacra manu,Manu Antbird,
manbuw1,Horornis canturians,Manchurian Bush Warbler,
mancic1,Edolisoma admiralitatis,Admiralty Cicadabird,
mancuc,Coccyzus minor,Mangrove Cuckoo,MACU
manduc,Aix galericulata,Mandarin Duck,
manduc1,Chenonetta jubata,Maned Duck,
manfan1,Rhipidura phasiana,Mangrove Fantail,
manfan2,Rhipidura semirubra,Manus Fantail,
manfin1,Camarhynchus heliobates,Mangrove Finch,
manger1,Gerygone levigaster,Mangrove Gerygone,
manhao1,Ninox meeki,Manus Boobook,
manhaw2,Pseudastur polionotus,Mantled Hawk,
manher1,Gorsachius melanolophus,Malayan Night Heron,
manhon1,Gavicalis fasciogularis,Mangrove Honeyeater,
manhum1,Amazilia boucardi,,
mankin1,Todiramphus ruficollaris,Mewing Kingfisher,
mankin2,Halcyon senegaloides,Mangrove Kingfisher,
mankin3,Todiramphus gambieri,Tuamotu Kingfisher,
manmon1,Symposiachrus infelix,Manus Monarch,
manowl1,Jubula lettii,Maned Owl,
manowl2,Tyto manusi,,
manpit1,Pitta megarhyncha,Mangrove Pitta,
manrai1,Rallus longirostris,Mangrove Rail,
manrew1,Acrocephalus tangorum,Manchurian Reed Warbler,
manrew2,Acrocephalus astrolabii,Mangareva Reed Warbler,
manrob1,Eopsaltria pulverulenta,,
manshe,Puffinus puffinus,Manx Shearwater,MASH
mansun1,Aethopyga guimarasensis,Maroon-naped Sunbird,
manswa1,Tachycineta albilinea,Mangrove Swallow,
mantho1,,,
manvir1,Vireo pallens,Mangrove Vireo,
manwaa1,Hypocnemis rondoni,Manicore Warbling Antbird,
manwhi1,Pachycephala cinerea,Mangrove Whistler,
mao1,Gymnomyza samoensis,Mao,
mapant1,Herpsilochmus praedictus,Predicted Antwren,
mapfly1,Terpsiphone mutata,Malagasy Paradise Flycatcher,
mapfly2,Terpsiphone bourbonnensis,Mascarene Paradise Flycatcher,
mapher1,Ardeola idae,Malagasy Pond Heron,
maphor1,Anthracoceros coronatus,Malabar Pied Hornbill,
mapkin1,Corythornis madagascariensis,Madagascar Pygmy Kingfisher,
mapphe1,Polyplectron malacense,Malayan Peacock-Pheasant,
mappyt1,,,
maqcan1,Asthenes heterura,Maquis Canastero,
marbab1,Eupetes macrocerus,Rail-babbler,
marbab2,Pellorneum palustre,Marsh Babbler,
marcre1,Melanopareia maranonica,Maranon Crescentchest,
marcro1,Corvus kubaryi,Mariana Crow,MARC
mareag1,Polemaetus bellicosus,Martial Eagle,
marfly1,Bradornis mariquensis,Marico Flycatcher,
marfro1,Podargus ocellatus,Marbled Frogmouth,
margod,Limosa fedoa,Marbled Godwit,MAGO
margra1,Helopsaltes pryeri,Marsh Grassbird,
margrd1,Alopecoenas rubescens,,
margua1,Penelope marail,Marail Guan,
marhon1,Pycnopygius cinereus,Marbled Honeyeater,
marimp1,Ducula galeata,Nuku Hiva Imperial Pigeon,
markin2,Todiramphus godeffroyi,Marquesan Kingfisher,
marmon2,Pomarea mendozae,Marquesan Monarch,
marmur,Brachyramphus marmoratus,Marbled Murrelet,MAMU
marori1,Icterus bonana,Martinique Oriole,
marori2,Oriolus traillii,Maroon Oriole,
marowl1,Tyto soumagnei,Red Owl,
marowl2,Asio capensis,Marsh Owl,
marpig1,Columba thomensis,Sao Tome Olive Pigeon,
marrew2,Acrocephalus percernis,Northern Marquesan Reed Warbler,
marsan,Tringa stagnatilis,Marsh Sandpiper,MASA
marsee1,Sporophila palustris,Marsh Seedeater,
marspa1,Loddigesia mirabilis,Marvelous Spatuletail,
marspi2,Cranioleuca marcapatae,Marcapata Spinetail,
marspi3,Synallaxis maranonica,Maranon Spinetail,
marsto1,Leptoptilos crumenifer,Marabou Stork,
marsun2,Cinnyris mariquensis,Marico Sunbird,
marswi,Aerodramus bartschi,Mariana Swiftlet,GUSW
marswi2,Aerodramus ocistus,,
martap1,Scytalopus iraiensis,Marsh Tapaculo,
martch2,Tchagra minutus,,
martea1,Marmaronetta angustirostris,Marbled Duck,
marthr2,Turdus maranonicus,Maranon Thrush,
martit2,Poecile palustris,Marsh Tit,
marwar1,Curruca sarda,Marmora's Warbler,
marwar2,Acrocephalus mendanae,Southern Marquesan Reed Warbler,
marwar3,Acrocephalus palustris,Marsh Warbler,
marwar4,Phylloscopus omeiensis,Martens's Warbler,
marwhe1,Zosterops semiflavus,Marianne White-eye,
marwid1,Euplectes hartlaubi,Marsh Widowbird,
marwoo1,Blythipicus rubiginosus,Maroon Woodpecker,
marwre,Cistothorus palustris,Marsh Wren,MAWR
masant1,Hylopezus auricularis,Masked Antpitta,
masapa1,Apalis binotata,Lowland Masked Apalis,
masboo,Sula dactylatra,Masked Booby,MABO
mascan1,Asthenes flammulata,Many-striped Canastero,
mascoo1,Fulica newtonii,Mascarene Coot,
masduc,Nomonyx dominicus,Masked Duck,MADU
maseag1,Eutriorchis astur,Madagascar Serpent Eagle,
masfin1,Poephila personata,Masked Finch,
masfin3,Heliopais personatus,Masked Finfoot,
masflo1,Diglossa cyanea,Masked Flowerpiercer,
masfru1,Pipreola pulchra,Masked Fruiteater,
masgna1,Polioptila dumicola,Masked Gnatcatcher,
mashum1,Taphrospilus hypostictus,Many-spotted Hummingbird,
maslap1,Vanellus miles,Masked Lapwing,
maslar1,Spizocorys personata,Masked Lark,
maslau1,Pterorhinus perspicillatus,Masked Laughingthrush,
masmar1,Phedina borbonica,Mascarene Martin,
masowl1,Otus rutilus,Madagascar Scops Owl,
masowl2,Otus mantananensis,Mantanani Scops Owl,
maspar1,Mascarinus mascarin,,
maspar2,Prosopeia personata,Masked Shining Parrot,
maspet,Hydrobates markhami,Markham's Storm Petrel,
maspet1,Pseudobulweria aterrima,Mascarene Petrel,
maspet2,Hydrobates matsudairae,Matsudaira's Storm Petrel,
maspet3,Pterodroma defilippiana,Masatierra Petrel,
masray1,Aphrastura masafuerae,Masafuera Rayadito,
massal1,Saltator cinctus,Masked Saltator,
masshr1,Lanius nubicus,Masked Shrike,
masswi1,Aerodramus francicus,Mascarene Swiftlet,
mastan1,Stilpnia nigrocincta,Masked Tanager,
mastit1,Tityra semifasciata,Masked Tityra,
mastro1,Trogon personatus,Masked Trogon,
maswar1,Acrocephalus newtoni,Madagascar Swamp Warbler,
maswhe2,Zosterops borbonicus,Reunion Grey White-eye,
maswhe3,Zosterops mauritianus,Mauritius Grey White-eye,
